NAMES,SMILES,VALUE
C1170_A0048,CCSC(N)=[NH2+].O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,27
C1171_A0004,CCSC(NC)=[NH+]C.[Br-],62
C1171_A0083,CCOS(=O)(=O)[O-].CCSC(NC)=[NH+]C,32
C1171_A0048,CCSC(NC)=[NH+]C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,19
C0870_A0004,CCSC(N(C)C)=[N+](C)C.[Br-],92
C1173_A0004,CCNC(=[NH+]CC)SCC.[Br-],40
C1174_A0004,CCCCSC(N)=[NH2+].[Br-],83
C1174_A0048,CCCCSC(N)=[NH2+].O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,49
C1175_A0004,CCCCSC(NC)=[NH+]C.[Br-],60
C1176_A0004,CCCCSC(N(C)C)=[N+](C)C.[Br-],82
C1177_A0004,CCCCCCSC(N)=[NH2+].[Br-],86
C1178_A0004,CCCCCCSC(NC)=[NH+]C.[Br-],95
C1179_A0004,CCCCCCSC(N(C)C)=[N+](C)C.[Br-],73
C1180_A0004,CCCCCCSC(NCC)=[NH+]CC.[Br-],49
C1181_A0004,CCCCCCCCSC(N)=[NH2+].[Br-],96
C1182_A0004,CCCCCCCCSC(NC)=[NH+]C.[Br-],54
C0741_A0033,CCCCCCCC[P+](C)(CCCCCCCC)CCCCCCCC.[Cl-],89
C0708_A0033,CCCCCCCC[P+](CC)(CCCCCCCC)CCCCCCCC.[Cl-],66
C0786_A0033,CCCCCCCC[P+](CCC)(CCCCCCCC)CCCCCCCC.[Cl-],29
C1035_A0033,CCCCCCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Cl-],-30
C0559_A0033,CCCCCCCCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Cl-],-20
C1183_A0048,Cc1n(CC[Si](C)(C)C)cc[n+]1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,42
C1196_A0033,CCCC[P+](C)(CCCC)CCCC.[Cl-],20
C1197_A0033,CCCC[P+](CC)(CCCC)CCCC.[Cl-],70
C1198_A0033,CCCC[P+](CCC)(CCCC)CCCC.[Cl-],78
C1199_A0033,CCCC[P+](CCCC)(CCCC)CCCC.[Cl-],71
C1200_A0033,CCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],48
C0182_A0033,CCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],24
C1201_A0033,CCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],53
C1202_A0033,CCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],19
C1203_A0033,CCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],23
C1204_A0033,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],39
C0460_A0020,CC[n+]1ccn(C)c1.F[B-](F)(F)F,15
C0460_A0097,CC[n+]1ccn(C)c1.O=P([O-])(F)F,7
C0460_A0084,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,-10
C1184_A0004,Cc1cc2cccc[n+]2cc1C.[Br-],237
C1184_A0048,Cc1cc2cccc[n+]2cc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,61
C1184_A0020,Cc1cc2cccc[n+]2cc1C.F[B-](F)(F)F,186
C1184_A0056,Cc1cc2cccc[n+]2cc1C.N#C[N-]C#N,138
C1185_A0004,CCc1cc2cccc[n+]2cc1CC.[Br-],222
C1185_A0048,CCc1cc2cccc[n+]2cc1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,50
C1185_A0020,CCc1cc2cccc[n+]2cc1CC.F[B-](F)(F)F,116
C1185_A0056,CCc1cc2cccc[n+]2cc1CC.N#C[N-]C#N,68
C0406_A0020,CC[N+](C)(CC)CCOC.F[B-](F)(F)F,8
C1193_A0020,COCC[N+](C)(C)CCOC.F[B-](F)(F)F,36
C1194_A0020,CCOCC[N+](C)(C)CCOC.F[B-](F)(F)F,6
C0406_A0087,CC(=O)[O-].CC[N+](C)(CC)CCOC,36
C1193_A0087,CC(=O)[O-].COCC[N+](C)(C)CCOC,40
C1194_A0087,CC(=O)[O-].CCOCC[N+](C)(C)CCOC,31
C1195_A0087,CC(=O)[O-].CCOCC[N+](C)(C)CCOCC,34
C1190_A0004,CCCCCCCC[N+](C)(C)C1CCCCC1.[Br-],181
C1191_A0024,C[NH+](C)CCCCCCC1CCCCC1.O=C[O-],23
C1190_A0024,CCCCCCCC[N+](C)(C)C1CCCCC1.O=C[O-],56
C1192_A0087,CC(=O)[O-].CCCC[N+](C)(C)C1CCCCC1,50
C1168_A0033,CCCCC(CC)C[N+](C)(C)CC(CC)CCCC.[Cl-],84
C1168_A0004,CCCCC(CC)C[N+](C)(C)CC(CC)CCCC.[Br-],90
C1168_A0069,CCCCC(CC)C[N+](C)(C)CC(CC)CCCC.[I-],73
C1168_A0090,CCCCC(CC)C[N+](C)(C)CC(CC)CCCC.O=[N+]([O-])[O-],80
C1168_A0030,CCCCC(CC)C[N+](C)(C)CC(CC)CCCC.Cc1ccc(S(=O)(=O)[O-])cc1,78
C1168_A0094,CCCCC(CC)C[N+](C)(C)CC(CC)CCCC.O=C([O-])c1ccncc1,266
C1168_A0095,CCCCC(CC)C[N+](C)(C)CC(CC)CCCC.O=C([O-])c1cccnc1,224
C1186_A0048,C[N+](C)(C)CC(=O)O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,54
C1188_A0011,C[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.F[P-](F)(F)(F)(F)F,66
C1189_A0011,CCCC[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.F[P-](F)(F)(F)(F)F,89
C0297_A0096,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-18
C0297_A0079,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,54
C1187_A0096,CC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5
C0190_A0096,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,24
C0290_A0096,CCCCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,35
C0315_A0096,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,359
C1205_A0033,C[N+]1(CCO)CCCC1.[Cl-],33
C1206_A0033,C[N+]1(CCCO)CCCC1.[Cl-],41
C1207_A0033,C[N+]1(CCO)CCCCC1.[Cl-],40
C0728_A0033,COCC[N+]1(C)CCCCC1.[Cl-],58
C1208_A0033,CC[N+]1(CCO)CCCCC1.[Cl-],88
C1205_A0048,C[N+]1(CCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-25
C1206_A0048,C[N+]1(CCCO)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,12
C1207_A0048,C[N+]1(CCO)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-23
C1208_A0048,CC[N+]1(CCO)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-20
C1209_A0098,CCCCCCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[c-]1c[nH]nn1,24
C1216_A0098,CCCC[P+](CCCC)(CCCC)COC.[c-]1c[nH]nn1,7
C0519_A0100,CCCC[P+](CC)(CC)CC.Cc1ncc([N+](=O)[O-])[n-]1,17
C0519_A0099,CCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,44
C1211_A0099,CCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,16
C1210_A0099,CCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,5
C1212_A0099,CCCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,16
C1213_A0099,CCCCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,11
C1210_A0102,CCCCCCCC[P+](CC)(CC)CC.O=[N+]([O-])c1c[n-]cn1,-28
C0352_A0098,CCCCCC[N+](CC)(CC)CC.[c-]1c[nH]nn1,60
C1215_A0098,CC[P+](CC)(CC)COCCOC.[c-]1c[nH]nn1,29
C1215_A0099,CC[P+](CC)(CC)COCCOC.O=[N+]([O-])c1cn[n-]c1,-15
C1219_A0099,CC[P+](CC)(CC)C1CCCC1.O=[N+]([O-])c1cn[n-]c1,51
C1220_A0099,C=CCC[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,39
C1220_A0048,C=CCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,49
C1214_A0048,CCCC[S+]1CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-10
C0190_A0099,CCCCCC[n+]1ccn(C)c1.O=[N+]([O-])c1cn[n-]c1,33
C0190_A0101,CCCCCC[n+]1ccn(C)c1.[c-]1nc[nH]n1,34
C1218_A0099,Cc1n(C)cc[n+]1C1CCCC1.O=[N+]([O-])c1cn[n-]c1,92
C1217_A0098,COCCOC[n+]1ccn(C)c1C.[c-]1c[nH]nn1,58
C1223_A0004,CC[N+]1=C2CCCCCN2CCC1.[Br-],105
C1224_A0004,CCCC[N+]1=C2CCCCCN2CCC1.[Br-],82
C1221_A0033,CCCCCC[N+]1=C2CCCCCN2CCC1.[Cl-],44
C1222_A0033,CCCCCCCC[N+]1=C2CCCCCN2CCC1.[Cl-],30
C1223_A0015,CC[N+]1=C2CCCCCN2CCC1.N#C[S-],40
C1224_A0015,CCCC[N+]1=C2CCCCCN2CCC1.N#C[S-],50
C1225_A0015,CCCCCCCCCCCCCC[N+]1=C2CCCCCN2CCC1.N#C[S-],48
C0687_A0020,CC[N+](CC)(CC)CC.F[B-](F)(F)F,71
C0687_A0011,CC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,77
C0756_A0020,CCCC[N+](CC)(CC)CC.F[B-](F)(F)F,162
C0756_A0011,CCCC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,179
C0352_A0020,CCCCCC[N+](CC)(CC)CC.F[B-](F)(F)F,88
C0352_A0011,CCCCCC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,162
C1226_A0020,CCCCCCCC[N+](CC)(CC)CC.F[B-](F)(F)F,101
C1226_A0011,CCCCCCCC[N+](CC)(CC)CC.F[P-](F)(F)(F)(F)F,88
C1227_A0069,C[n+]1ccc(-c2ccncc2)cc1.[I-],240
C1227_A0048,C[n+]1ccc(-c2ccncc2)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,70
C1228_A0069,CCCCCC[n+]1ccc(-c2ccncc2)cc1.[I-],190
C1229_A0069,CCCCCCCCCC[n+]1ccc(-c2ccncc2)cc1.[I-],124
C1230_A0004,CCC(=O)C[n+]1ccccc1.[Br-],180
C1231_A0004,CC(C)C(=O)C[n+]1ccccc1.[Br-],149
C1232_A0004,CC(C)COC(=O)C[n+]1ccccc1.[Br-],87
C1233_A0004,CCCCCCCCCCCC(=O)OCC[n+]1ccccc1.[Br-],81
C1234_A0004,CCCCCCCCCCCCCCCC(=O)OCC[n+]1ccccc1.[Br-],80
C1235_A0004,CCCCCCCCCCCCCCCCCCCC(=O)OCC[n+]1ccccc1.[Br-],81
C1236_A0004,CC(O)c1c(O)c(O)cc[n+]1C.[Br-],142
C1237_A0004,O=C1OCCN1C(=O)c1ccc[n+](Cc2ccccc2)c1.[Br-],109
C1238_A0004,CN(C)C(=O)c1ccc[n+](Cc2ccccc2)c1.[Br-],159
C0233_A0004,N#CCCC[n+]1ccccc1.[Br-],83
C1239_A0004,Cc1ccc[n+](CC#N)c1.[Br-],183
C1240_A0004,Cc1cccc[n+]1CC#N.[Br-],194
C1241_A0004,Cc1ccc(C)[n+](CC#N)c1.[Br-],160
C1242_A0004,Cc1cc[n+](CCCC#N)cc1.[Br-],124
C1243_A0004,Cc1cccc[n+]1CCCC#N.[Br-],139
C1244_A0004,Cc1ccc(C)[n+](CCCC#N)c1.[Br-],142
C1245_A0004,CCc1cc[n+](CC#N)cc1.[Br-],120
C1246_A0004,CCc1cccc[n+]1CC#N.[Br-],173
C1247_A0004,CCc1cc[n+](CCCC#N)cc1.[Br-],152
C1248_A0004,COC(=O)c1ccc[n+](CCCC#N)c1.[Br-],182
C1249_A0004,C[N+]1(CC#N)CCCCC1.[Br-],192
C1250_A0004,C[N+]1(CCCC#N)CCCCC1.[Br-],137
C1251_A0004,N#CC[N+]1(CC#N)CCCC1.[Br-],142
C1252_A0004,N#CC[N+]1(CC#N)CCCCC1.[Br-],199
C0364_A0048,N#CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,44
C1240_A0048,Cc1cccc[n+]1CC#N.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,51
C1245_A0048,CCc1cc[n+](CC#N)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,48
C1251_A0048,N#CC[N+]1(CC#N)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,58
C1252_A0048,N#CC[N+]1(CC#N)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,62
C0958_A0054,CS(=O)(=O)[O-].Cn1cc[n+](C)c1,91
C0460_A0054,CC[n+]1ccn(C)c1.CS(=O)(=O)[O-],31
C0811_A0054,CCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],40
C0505_A0054,CCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],74
C0782_A0054,CCCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],77
C0290_A0054,CCCCCCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],38
C0515_A0054,CCCCCCCCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],57
C0811_A0103,CCC[n+]1ccn(C)c1.CCS(=O)(=O)[O-],19
C0505_A0103,CCCC[n+]1ccn(C)c1.CCS(=O)(=O)[O-],57
C0782_A0103,CCCCC[n+]1ccn(C)c1.CCS(=O)(=O)[O-],54
C0190_A0103,CCCCCC[n+]1ccn(C)c1.CCS(=O)(=O)[O-],66
C0811_A0104,CCCS(=O)(=O)[O-].CCC[n+]1ccn(C)c1,32
C0505_A0104,CCCC[n+]1ccn(C)c1.CCCS(=O)(=O)[O-],53
C0811_A0105,CCCCS(=O)(=O)[O-].CCC[n+]1ccn(C)c1,47
C0460_A0106,CCCCCCS(=O)(=O)[O-].CC[n+]1ccn(C)c1,19
C1254_A0107,O=C([O-])C(=O)O.c1ccn2cc[nH+]c2c1,130
C1254_A0088,O=C([O-])c1ccccc1C(=O)O.c1ccn2cc[nH+]c2c1,88
C1254_A0017,O=S(=O)([O-])O.c1ccn2cc[nH+]c2c1,62
C1255_A0048,ClCC[NH+]1CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,23
C1256_A0048,ClCC[NH+]1CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,34
C1257_A0048,ClCC[NH+]1CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,29
C1258_A0048,CC[NH+](CC)CCCl.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-8.5
C1259_A0048,C[NH+](C)CCCl.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,24
C1260_A0048,C[NH+](C)CCCCl.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,32
C0152_A0084,CCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,77
C1261_A0055,CCCC[n+]1ccc(C#N)cc1.N#C[C-](C#N)C#N,89
C1262_A0004,Cn1cc[n+](CC(CBr)N=[N+]=[N-])c1.[Br-],10
C1263_A0004,Cn1cc[n+](CC(Br)CN=[N+]=[N-])c1.[Br-],17
C1262_A0056,Cn1cc[n+](CC(CBr)N=[N+]=[N-])c1.N#C[N-]C#N,-2
C1263_A0056,Cn1cc[n+](CC(Br)CN=[N+]=[N-])c1.N#C[N-]C#N,6
C1266_A0011,CCCC[n+]1csc2ccccc21.F[P-](F)(F)(F)(F)F,122
C1267_A0011,CCCCC[n+]1csc2ccccc21.F[P-](F)(F)(F)(F)F,139
C1268_A0011,CCCCCC[n+]1csc2ccccc21.F[P-](F)(F)(F)(F)F,86
C1269_A0011,CCCCCCC[n+]1csc2ccccc21.F[P-](F)(F)(F)(F)F,86
C1270_A0011,CCCCCCCC[n+]1csc2ccccc21.F[P-](F)(F)(F)(F)F,61
C1271_A0048,C[N+]1(CCCO)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,14
C1272_A0033,[Cl-].c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,277
C1273_A0063,O=[N+]([O-])[N-][N+](=O)[O-].[NH4+],93
C1274_A0048,CC(C)CCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3
C0584_A0048,CC(C)CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0
C1275_A0048,CC(C)CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,11
C1276_A0048,CC[n+]1cnn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,50
C1277_A0048,CCC[n+]1cnn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,32
C1278_A0048,CCCCCCCC[n+]1cnn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,17
C1279_A0011,CCCC[n+]1cnn(C)c1.F[P-](F)(F)(F)(F)F,55
C1280_A0048,CC[S+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-12
C0598_A0048,CC[S+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-18
C1281_A0048,CCC[S+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-6
C0519_A0109,CCCC[P+](CC)(CC)CC.FC(F)(F)c1cc[n-]n1,11
C0519_A0110,CCCC[P+](CC)(CC)CC.Cc1cc(C(F)(F)F)[n-]n1,21
C1210_A0111,CCCCCCCC[P+](CC)(CC)CC.c1ccc2[n-]ncc2c1,-9
C0471_A0048,CCCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-8
C0649_A0048,CC[N+](C)(CC)CCCC(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,36
C1199_A0179,CCCC[P+](CCCC)(CCCC)CCCC.c1ccc2[n-]cnc2c1,71
C1199_A0180,Brc1ccc2[n-]cnc2c1.CCCC[P+](CCCC)(CCCC)CCCC,69
C0872_A0179,CC[P+](CC)(CC)CC.c1ccc2[n-]cnc2c1,166
C1976_A0048,CCCC[n+]1ccc(-c2ccncc2)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-37
C1977_A0048,C[n+]1cccc2ccc3cccnc3c21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,69
C1167_A0020,C1CC[NH2+]C1.F[B-](F)(F)F,74
C1167_A0084,C1CC[NH2+]C1.O=S(=O)([O-])C(F)(F)F,109
C1167_A0079,C1CC[NH2+]C1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,148
C1167_A0207,C1CC[NH2+]C1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,110
C1167_A0096,C1CC[NH2+]C1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,120
C1980_A0048,Cc1n(Cn2cccn2)cc[n+]1CCC(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,85
C1982_A0048,Cc1n(Cn2cccn2)cc[n+]1CCCC(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,75
C1984_A0048,Cc1n(Cn2cccn2)cc[n+]1CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,112
C1982_A0011,Cc1n(Cn2cccn2)cc[n+]1CCCC(F)(F)F.F[P-](F)(F)(F)(F)F,114
C1985_A0048,Cc1cc(C)n(Cn2cc[n+](C)c2C)n1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,80
C1985_A0011,Cc1cc(C)n(Cn2cc[n+](C)c2C)n1.F[P-](F)(F)(F)(F)F,163
C0152_A0048,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,7
C0155_A0048,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,9
C1988_A0011,CCCCn1cc(C[n+]2ccn(C)c2C)nn1.F[P-](F)(F)(F)(F)F,74
C1990_A0011,Cc1n(C)cc[n+]1Cc1cn(Cc2ccccc2)nn1.F[P-](F)(F)(F)(F)F,114
C1991_A0011,Cn1cc[n+](Cc2cn(Cc3ccccc3)nn2)c1.F[P-](F)(F)(F)(F)F,85
C1992_A0011,CCCCn1cc[n+](Cc2cn(Cc3ccccc3)nn2)c1.F[P-](F)(F)(F)(F)F,87
C1993_A0011,CCCCn1cc[n+](Cc2cn(-c3ccccc3)nn2)c1.F[P-](F)(F)(F)(F)F,113
C1996_A0011,Cc1cc(C)c(-n2cc[n+](Cc3cn(Cc4ccccc4)nn3)c2)c(C)c1.F[P-](F)(F)(F)(F)F,48
C1188_A0067,C[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,38
C0473_A0320,CC[NH+](CC)CC.O=[PH]([O-])O,43
C0473_A0030,CC[NH+](CC)CC.Cc1ccc(S(=O)(=O)[O-])cc1,68
C0473_A0064,CC[NH+](CC)CC.O=C([O-])C(F)(F)F,9
C1272_A0048,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,134
C2000_A0261,C[N+](C)(C)CCN=[N+]=[N-].N#C[N-][N+](=O)[O-],28
C2000_A0056,C[N+](C)(C)CCN=[N+]=[N-].N#C[N-]C#N,9
C2000_A0073,C[N+](C)(C)CCN=[N+]=[N-].[N-]=[N+]=[N-],92
C2003_A0261,N#C[N-][N+](=O)[O-].[N-]=[N+]=NCC[NH2+]CCN=[N+]=[N-],58
C0473_A0073,CC[NH+](CC)CC.[N-]=[N+]=[N-],80
C2004_A0073,CC(C)[NH+](C)C.[N-]=[N+]=[N-],75
C0733_A0056,C#CCn1cc[n+](C)c1.N#C[N-]C#N,17
C2006_A0056,CC#CC[n+]1ccn(C)c1.N#C[N-]C#N,49
C2007_A0056,CCC#CC[n+]1ccn(C)c1.N#C[N-]C#N,59
C2015_A0048,CC[N+]1=C2CCCN2CCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,24
C2016_A0048,CCC[N+]1=C2CCCN2CCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,16
C2017_A0048,CCCC[N+]1=C2CCCN2CCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,24
C1223_A0048,CC[N+]1=C2CCCCCN2CCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,29
C2013_A0033,COCCOCC[N+](C)(C)CCOCCOC.[Cl-],38
C2014_A0004,CC[N+](CCOCCOC)(CCOCCOC)CCOCCOC.[Br-],44
C2010_A0048,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccc([S+](c2ccccc2)c2ccccc2)cc1,92
C2010_A0067,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F.c1ccc([S+](c2ccccc2)c2ccccc2)cc1,36
C2011_A0048,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.c1ccc(Oc2ccccc2[S+](c2ccccc2)c2ccccc2)cc1,63
C2012_A0048,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)(c1ccccc1)c1ccccc1[S+](c1ccccc1)c1ccccc1,105
C2012_A0067,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F.O=S(=O)(c1ccccc1)c1ccccc1[S+](c1ccccc1)c1ccccc1,132
C0687_A0328,CC[N+](CC)(CC)CC.Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,55
C0460_A0328,CC[n+]1ccn(C)c1.Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,40
C0505_A0328,CCCC[n+]1ccn(C)c1.Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,35
C0290_A0328,CCCCCCCC[n+]1ccn(C)c1.Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,10
C1098_A0328,CCCC[n+]1ccn(C)c1C.Fc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,35
C0505_A0329,CCCC[n+]1ccn(C)c1.COc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,9
C0505_A0330,CCCC[n+]1ccn(C)c1.CCCOc1c(F)c(F)c([B-](F)(F)F)c(F)c1F,-3
C0505_A0331,CC(C)(C)Oc1c(F)c(F)c([B-](F)(F)F)c(F)c1F.CCCC[n+]1ccn(C)c1,33
C0505_A0333,CCCC[n+]1ccn(C)c1.Fc1c(F)c([B-](F)(F)F)c(F)c(F)c1OCc1ccccc1,22
C0505_A0334,CCCC[n+]1ccn(C)c1.Fc1c(F)c([B-](F)(F)F)c(F)c(F)c1Oc1ccccc1,78
C0505_A0336,CC1(C)C2CCC1(C)C(Oc1c(F)c(F)c([B-](F)(F)F)c(F)c1F)C2.CCCC[n+]1ccn(C)c1,70
C2018_A0049,C1CCC2=NCCC[NH+]2CC1.CC1=CC(=O)[N-]S(=O)(=O)O1,101
C2018_A0337,C1CCC2=NCCC[NH+]2CC1.CCCCN(C)C(=O)[O-],228
C1490_A0338,CCN(CC)C(=O)[O-].CN(C)C(=[NH2+])N(C)C,64
C1490_A0339,CC(C)N(C(=O)[O-])C(C)C.CN(C)C(=[NH2+])N(C)C,39
C1490_A0049,CC1=CC(=O)[N-]S(=O)(=O)O1.CN(C)C(=[NH2+])N(C)C,72
